备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
桂备2024020901,复方板蓝根颗粒,国药准字Z51020046,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,广西鸿济药业集团有限公司,广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号,"（一）标签一、中袋
1、重新设计排版。
2、增加包装规格：15克/袋×19袋/包。
3、商标变更为“养寿堂”。
二、机膜
1、重新设计排版。
2、药品上市许可持有人变更为广西鸿济药业集团有限公司。
3、商标变更为“养寿堂”。
（二）说明书1、与中袋共用一个版面。
2、变更药品上市许可持有人相关的信息，药品上市许可持有人名称：广西鸿济药业集团有限公司，注册地址：广西壮族自治区北海市海城区（北海经济技术开发区）科旺路10号。
3、邮政编码修订为536000，电话号码修订为0779-2022828，传真号码修订为0779-2020968。 
4、【包装】变更为“药用复合膜装，15克/袋×19袋/包”。
5、商标变更为“养寿堂”。",广西壮族自治区药品监督管理局,2024-06-06,已备案,详情
鄂备2024016134,干酵母片,国药准字H42021577,安琪酵母股份有限公司药业分公司,宜昌市城东大道168号,安琪酵母股份有限公司药业分公司,湖北省宜昌市花溪路168号1号楼一层、12号一层,"1、变更辅料的种类和用量：（1）变更矫味剂：将“香兰素”变更为“处方用量0.8%的香蕉粉末香精和0.5%的牛奶粉末香精”；（2）减少润滑剂：硬脂酸镁用量调整至处方用量的0.3%。
2、变更制剂生产工艺：（1）原辅料预处理过程中，将“干酵母、氢氧化铝和糊精过80目筛”调整至“干酵母、氢氧化铝和糊精过20目筛”；（2）将“加入硬脂酸镁混合10分钟”调整至“加入香蕉粉末香精和牛奶粉末香精后混合7分钟，再加入硬脂酸镁混合3分钟”。
3、按相关变更管理规定要求，申请同步变更干酵母片说明书及中盒等标签“成份”项有关内容。",湖北省药品监督管理局,2024-06-06,已备案,详情
陕备2024020505,磷酸奥司他韦干混悬剂,国药准字H20234627,杨凌科森生物制药有限责任公司,陕西省杨凌示范区东新路1号,杨凌科森生物制药有限责任公司,陕西省杨凌示范区东新路1号,根据《药品注册管理办法》及《已上市化学药品变更研究技术指导原则》要求，本品有效期由“24个月”变更为“30个月”，并对说明书和包装标签按规定同步修订。,陕西省药品监督管理局,2024-06-06,已备案,详情
冀备2024021414,复方氨酚那敏颗粒,国药准字H13023451,河北永丰药业有限公司,河北省石家庄市无极县城东向阳街,河北永丰药业有限公司,河北省石家庄市无极县城东向阳街,"申请备案复方氨酚那敏颗粒原料药供应商，增加咖啡因原料药供应商为河北广祥制药有限公司；增加人工牛黄原料药供应商为江西仁齐制药有限公司。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-06-06,已备案,详情
渝备2024021003,注射用头孢米诺钠,国药准字H20056298,北大医药股份有限公司,重庆市北碚区水土镇方正大道21号,北大医药股份有限公司,重庆市北碚区水土镇方正大道22号附1号,标签上增加“通过一致性评价”标识,重庆市药品监督管理局,2024-06-06,已备案,详情
赣备2024020166,人血白蛋白,国药准字S10940011,华润博雅生物制药集团股份有限公司,江西省抚州市抚州高新技术产业开发区惠泉路333号,华润博雅生物制药集团股份有限公司,江西省抚州市抚州高新技术产业开发区惠泉路333号,新增一台GEA公司生产的离心机（型号：BKB45），用于低温离心分离原料血浆得到冷沉淀与去冷沉淀血浆；新增的离心机替代原有的管式离心机，每批次离心3吨血浆得到的去冷沉淀血浆，与原有管式离心机离心3吨血浆得到的去冷沉淀血浆合并用于我公司已上市产品人血白蛋白的生产。,江西省药品监督管理局,2024-06-06,已备案,详情
冀备2024021611,阿奇霉素片,国药准字H20223821,石家庄四药有限公司,石家庄高新技术产业开发区槐安东路518号,石家庄四药有限公司,石家庄高新技术产业开发区槐安东路518号,申请备案本品同一生产地址内增加配料、压片、包装场地102车间（五楼），关联相关工艺参数变更。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-06-06,已备案,详情
京备2024020617,人干扰素α2b注射液,国药准字S20060093,北京凯因科技股份有限公司,北京市北京经济技术开发区荣京东街6号3号楼,北京凯因科技股份有限公司,北京市北京经济技术开发区荣京东街6号,人干扰素α2b注射液的变更内容如下：（1）新增内包材预灌封注射器组合件（带注射针）的供应商为山东省药用玻璃股份有限公司（登记号：B20190004226，登记状态：A）；（2）新增制剂生产批量，其批量缩小至23800支；（3）变更制剂配制过程中的药液搅拌方式，由人工搅拌变更为机械搅拌。同步修订《人干扰素α2b注射液制造及检定规程》“附录IV包装系统的组件、来源及质量标准”、“2.4.1.2制备工艺”和“2.5.2分装”中的相应内容。,北京市药品监督管理局,2024-06-06,已备案,详情
苏备2024021567,吸入用硫酸沙丁胺醇溶液,H20243302,立生医药（苏州）有限公司,苏州工业园区桑田街218号生物医药产业园二期11号楼,立生医药（苏州）有限公司,苏州工业园区桑田街218号生物医药产业园二期11号楼,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，本品在标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-06-06,已备案,详情
苏备2024021426,尼可地尔片,国药准字H32025656,江苏天士力帝益药业有限公司,淮安市清浦工业园朝阳西路168号,江苏天士力帝益药业有限公司,江苏省淮安市清浦工业园朝阳西路168号,"根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品在“口服固体药用高密度聚乙烯瓶/口服固体药用高密度聚乙烯袋装干燥剂；30片/瓶”的包装规格基础上增加“口服固体药用高密度聚乙烯瓶/口服固体药用高密度聚乙烯袋装干燥剂；45片/瓶；60片/瓶""。同时对药品说明书及标签进行相应修订完善。",江苏省药品监督管理局,2024-06-06,已备案,详情
粤备2024020383,重组乙型肝炎疫苗(酿酒酵母),国药准字S20053054,深圳康泰生物制品股份有限公司,深圳市南山区粤海街道科技园社区科发路222号康泰集团大厦101,深圳康泰生物制品股份有限公司,深圳市光明区马田街道薯田埔路18号,按照《中国药典》2020年版第一增补本，对本品制检规程中辅料氢氧化钠“性状”、“氯化物“、“钾盐”、“铝盐”进行修订，删除“碱度”项。,广东省药品监督管理局,2024-06-06,已备案,详情
苏备2024021501,利培酮口崩片,国药准字H20080286,常州四药制药有限公司,江苏省常州市南郊梅龙坝,常州四药制药有限公司,江苏省常州市中吴大道567号,本品根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，在说明书标签中增加“仿制药一致性评价”标识。,江苏省药品监督管理局,2024-06-06,已备案,详情
蒙备2024021259,养阴清肺口服液,国药准字Z10890016,呼伦贝尔松鹿制药有限公司,内蒙古自治区呼伦贝尔市扎兰屯市向民街1号,安徽永生堂药业有限责任公司,安徽省阜阳市临泉县永生路6号,申请养阴清肺口服液“养阴清肺口服液“聚酯/铝/聚酯/聚乙烯口服液体药用灭菌型复合膜袋包装；10ml/袋×10袋/盒”包装规格的说明书、标签包装备案。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-06,已备案,详情
吉备2024021386,元胡止痛片,国药准字Z22020141,吉林紫鑫药业股份有限公司,吉林省柳河县英利路88号,吉林紫鑫药业股份有限公司,柳河县经济开发区滨河南街东888号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）相关规定变更铝塑，12片×5板/盒药品说明书，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-06-06,已备案,详情
渝备2024020998,注射用头孢曲松钠,国药准字H50020275,北大医药股份有限公司,重庆市北碚区水土镇方正大道21号,北大医药股份有限公司,重庆市北碚区水土镇方正大道22号附1号,包装盒上增加“通过一致性评价”标识,重庆市药品监督管理局,2024-06-06,已备案,详情
皖备2024021446,吸入用乙酰半胱氨酸溶液,国药准字H20243396,国药集团国瑞药业有限公司,安徽省淮南市经济技术开发区朝阳东路16号,国药集团国瑞药业有限公司,安徽省淮南市经济技术开发区朝阳东路16号,本品有效期由18个月延长至24个月，按照《说明书和标签管理规定》（局令第24号）要求调整说明书备案内容。,安徽省药品监督管理局,2024-06-06,已备案,详情
京备2024020861,注射用头孢呋辛钠/氯化钠注射液,国药准字H20217060,北京锐业制药有限公司,北京市北京经济技术开发区隆庆街12号,"北京锐业制药有限公司,北京锐业制药（潜山）有限公司","北京市北京经济技术开发区隆庆街12号,安徽省潜山市皖国东路0012号",已完成品种的生产场地变更，在现有受托生产场地（生产企业：北京锐业制药（潜山）有限公司，生产地址：安徽省潜山市皖国东路0012号1号生产车间1号生产线）增加生产线（安徽省潜山市皖国东路0012号（北京锐业制药（潜山）有限公司）：1号生产车间2号生产线）。此次备案内容为上述场地变更的关联变更：（1）生产工艺：生产设备及工艺适应性调整；（2）生产批量：本次增加潜山2号生产线批量变更为24192袋；（3）三层共挤输液用双室袋登记号为B20220000013（A）。,北京市药品监督管理局,2024-06-06,已备案,详情
